path,nbr_words,presumptive_language,propn_presumptive,majority_language,propn_english,propn_spanish,propn_french,propn_russian,propn_unknown,example_unknown_words
atadd_utas_database/ATCM19/wp/ATCM19_wp020_e.txt,8193,English,0.9760771390211156,English,0.7823548557711792,0.06955124293095698,0.12758859188738486,0.0,0.020505309410472353,ATADD XIXème AQ GENEVE equilibriums XIXth Committe ATCM anthropogenic OTAGIN
atadd_utas_database/ATCM19/wp/ATCM19_wp010_e.txt,4716,English,0.9561068702290076,English,0.7717698614645232,0.06470879276222784,0.12217274526434814,0.0,0.041348600508905854,ATCPs XIXème pre ATCMs XXTH sessional XIXth ATCM SESSIONAL CPs
atadd_utas_database/ATCM19/wp/ATCM19_wp024_e.txt,1007,English,0.9672293942403177,English,0.7583581595498188,0.0676928169480305,0.14217146640185357,0.0,0.031777557100297914,XIXème AQ ASMAs GOSEAC ATABD AMAP XIXth IEE ATCM COMNAP
atadd_utas_database/ATCM19/wp/ATCM19_wp022_e.txt,1173,English,0.9582267689684569,English,0.7257743677181033,0.11025859619209977,0.14435919295254343,0.0,0.0196078431372549,FILDES Fildes ATADD XIXème AQ Kepner Mantaraya XIXth ATCM ATF
atadd_utas_database/ATCM19/wp/ATCM19_wp031_e.txt,19155,English,0.9581832419733751,English,0.7715740015661919,0.06084573218480867,0.13239363090576894,0.0,0.03518663534325241,EIAs ATCPs XIXème AQ ATCMO TEWG ATCMs XIXth ATCM SCAR's
atadd_utas_database/ATCM19/wp/ATCM19_wp004_e.txt,2215,English,0.9530474040632054,English,0.7357411587659866,0.07118133935289693,0.15063957863054905,0.0,0.042437923250564336,XIXème Lockroy overnments Wiencke FIDS Wordie XIXth Tabarin ATCM Goudier
atadd_utas_database/ATCM19/wp/ATCM19_wp017_e.txt,407,English,0.9508599508599509,English,0.7751842751842754,0.0663390663390663,0.12407862407862413,0.0,0.0343980343980344,XIXème AQ XIXth AEPS IASC ATCM Rovaniemi
atadd_utas_database/ATCM19/wp/ATCM19_wp005_e.txt,4197,English,0.9594948772933047,English,0.7662616154396034,0.06445079818918299,0.13378603764593708,0.0,0.03550154872527996,Signy ATADD XIXème AQ Arctocephalus Prasiola XIXth TEivs ATCM gazella
atadd_utas_database/ATCM19/wp/ATCM19_wp030_e.txt,156,English,0.9615384615384616,English,0.7606837606837605,0.08119658119658121,0.11965811965811965,0.0,0.038461538461538464,XIXème XXth XIXth ATCM Wolfrum
atadd_utas_database/ATCM19/wp/ATCM19_wp027_e.txt,1088,English,0.9834558823529411,English,0.7873774509803927,0.05575980392156871,0.14123774509803916,0.0,0.015625,focussed EIAs ATADD XIXème AQ GOSEAC XIXth ATCM liqid eg
atadd_utas_database/ATCM19/wp/ATCM19_wp028_e.txt,2305,English,0.9670281995661605,English,0.7691250903832213,0.06478669558929859,0.13528561099060016,0.0,0.030802603036876357,SEoul XIXème GOSEAC ASPAs ATCMs XIXth SPAs ATCM SSSIs redesignated
atadd_utas_database/ATCM19/wp/ATCM19_wp012_e.txt,602,English,0.9568106312292359,English,0.7970653377630116,0.05786267995570318,0.10188261351052058,0.0,0.04318936877076412,ATCPs ATADD XIXème AQ macy legiti ATCMs XIXth institurions ATCM
atadd_utas_database/ATCM19/wp/ATCM19_wp029_rev1_e.txt,618,English,0.9870550161812298,English,0.7837108953613802,0.06688241639697952,0.13646170442286942,0.0,0.012944983818770227,XIXème AQ ATCMO XIXth ATCM
atadd_utas_database/ATCM19/wp/ATCM19_wp017_rev1_e.txt,407,English,0.9508599508599509,English,0.7751842751842754,0.0663390663390663,0.12407862407862413,0.0,0.0343980343980344,XIXème AQ XIXth AEPS IASC ATCM Rovaniemi
atadd_utas_database/ATCM19/wp/ATCM19_wp026_e.txt,699,English,0.9470672389127325,English,0.7365283738674288,0.058416785884597075,0.15641392465426793,0.0,0.04864091559370529,Aa ATADD XIXème IUCN activitiy Rreshwater ASPAs XIXth representativeness ATCM
atadd_utas_database/ATCM19/wp/ATCM19_wp008_e.txt,1864,English,0.9747854077253219,English,0.7557224606580814,0.06527181688125873,0.15593705293276103,0.0,0.023068669527896997,ATADD XIXème AQ Royds Wadworth XIXth scoria ATCM cyclinder Hells
atadd_utas_database/ATCM5/wp/ATCM5_wp023_x.txt,14950,English,0.8837458193979933,English,0.6870234113712379,0.08401337792642129,0.18013377926421562,0.010635451505016722,0.03819397993311037,ATADD AQ CINQUIEME Сантяго l'experience mitted Tokio echanges topies princi
atsd_secretariat_database/ATCM13/wp/ATCM13_wp023_s.txt,213,Spanish,0.9248826291079812,Spanish,0.11815336463223777,0.6674491392801251,0.1862284820031299,0.0,0.028169014084507043,dificilísimas inte tiva ANTARTIDA gración
atsd_secretariat_database/ATCM13/wp/ATCM13_wp024_s.txt,336,Spanish,0.9285714285714286,Spanish,0.10763888888888887,0.6656746031746037,0.21478174603174605,0.0,0.011904761904761904,selec cionar Espe cialmente
atsd_secretariat_database/ATCM13/wp/ATCM13_wp002_s.txt,1939,Spanish,0.9499742135121196,Spanish,0.08329035585353278,0.7140278494069091,0.1825683341928825,0.0,0.020113460546673543,EE didas CCAMLR cuestio DISCUSION nes categorias ciones DELEGACION UU
atsd_secretariat_database/ATCM13/wp/ATCM13_wp028_s.txt,454,Spanish,0.9449339207048458,Spanish,0.07415565345080755,0.7129221732745964,0.18649045521292212,0.0,0.02643171806167401,procedi reabastecimiento CIENTIFICAS cientifica ATENCION ción dimientos mientos proce ORGANIZACION
atsd_secretariat_database/ATCM13/wp/ATCM13_wp034_e.txt,1661,English,0.4942805538832029,Spanish,0.3351394742123217,0.46668673489865703,0.17288781858318314,0.0,0.025285972305839857,estan ejecucion decimosegunda incluia Ingl Participacion Recomendacion tambien asi contribucion
atsd_secretariat_database/ATCM13/wp/ATCM13_wp005_rev1_s.txt,1496,Spanish,0.9786096256684492,Spanish,0.07999108734402818,0.7380793226381476,0.16989750445632867,0.0,0.012032085561497326,CPPS IMCO nes nal PNUMA informacio desnuclearización Internacio subregionales FAO
atsd_secretariat_database/ATCM13/wp/ATCM13_wp016_s.txt,307,Spanish,0.8957654723127035,Spanish,0.11292073832790435,0.6406080347448431,0.200868621064061,0.0,0.04560260586319218,Fildes RECOMENDACION Histó Dobvowolski Bunger mgal Gobier Siedlecki Wlodzimierz HISTORICOS
atsd_secretariat_database/ATCM13/wp/ATCM13_wp025_s.txt,321,Spanish,0.8878504672897196,Spanish,0.11163032191069569,0.6349948078920046,0.2066458982346834,0.0,0.04672897196261682,fico RECOMENDACION Antartida Inglès delegacion cientifica contami dación Cientí CODIGO
atsd_secretariat_database/ATCM13/wp/ATCM13_wp003_r.txt,338,Russian,0.8846153846153846,Russian,0.0675542406311637,0.0009861932938856016,0.014299802761341221,0.8372781065088757,0.07988165680473373,дей последне ИНФ ствия тарктике двухгодич ный AHT Дого произош
atsd_secretariat_database/ATCM13/wp/ATCM13_wp021_s.txt,589,Spanish,0.8030560271646859,Spanish,0.1694963214487828,0.5591397849462363,0.2102433503112616,0.0,0.06112054329371817,RECOMENDACION Metchnikoff expe belgian expedi Gerlache dition HISTORICOS tion Roald
atsd_secretariat_database/ATCM13/wp/ATCM13_wp017_s.txt,340,Spanish,0.9058823529411765,Spanish,0.12401960784313733,0.6254901960784321,0.20931372549019614,0.0,0.041176470588235294,Fildes HISTORICO inves ción ciones Recomenda gación HISTORICOS tigación estableci
atsd_secretariat_database/ATCM13/wp/ATCM13_wp011_s.txt,421,Spanish,0.7862232779097387,Spanish,0.159144893111639,0.585510688836105,0.1912114014251782,0.0,0.06413301662707839,fico zando INTERES empe CIENTIFICO Cientifica Rothera DESIGNACION Cientí SSSI
atsd_secretariat_database/ATCM13/wp/ATCM13_wp014_s.txt,538,Spanish,0.9275092936802974,Spanish,0.09200743494423802,0.6979553903345719,0.18587360594795516,0.0,0.024163568773234202,específi tivo KOHCYЛЬTAТИВHOE AHTAPKTHKE recomendacion COBEЩAHHE ción AГOBOP tida Antár
atsd_secretariat_database/ATCM13/wp/ATCM13_wp001_s.txt,160,Spanish,0.89375,Spanish,0.09791666666666672,0.6760416666666663,0.18854166666666655,0.0,0.0375,historicos Adopcion Cuestion ZPE proxima SEIC
atsd_secretariat_database/ATCM13/wp/ATCM13_wp026_s.txt,155,Spanish,0.8709677419354839,Spanish,0.09784946236559144,0.6462365591397847,0.23010752688172037,0.0,0.025806451612903226,INFORMACION recomendacion informacion
atsd_secretariat_database/ATCM13/wp/ATCM13_wp019_s.txt,1564,Spanish,0.8945012787723785,Spanish,0.11338448422847426,0.6434356351236171,0.20098039215686272,0.0,0.04219948849104859,INTERES pristino inte CIENTIFICO Orcadas Ommaney ORCADAS sublito CORONACION SSSI
atsd_secretariat_database/ATCM13/wp/ATCM13_wp007_s.txt,406,Spanish,0.7807881773399015,Spanish,0.14244663382594427,0.5697865353037771,0.21633825944170756,0.0,0.07142857142857142,Cientifico INTERES Designacion CIENTIFICO Cientifica Interès Investigacion Recomendacion EXPIRACION SSSI
atsd_secretariat_database/ATCM13/wp/ATCM13_wp029_s.txt,221,Spanish,0.918552036199095,Spanish,0.10708898944193056,0.6681749622926094,0.19758672699849175,0.0,0.027149321266968326,RECOMENDACION protegi gación Inglês Bremerhaven catego
atsd_secretariat_database/ATCM13/wp/ATCM13_wp004_f.txt,3178,French,0.5308370044052864,French,0.1038913362701913,0.3090518145584237,0.338158170757291,0.22026431718061673,0.028634361233480177,d'évacua ACTIVITES afférants XVIIIème dépotpirs tifique DEONTOLOGIQUE scien tion XIIème
atsd_secretariat_database/ATCM13/wp/ATCM13_wp006_s.txt,521,Spanish,0.9059500959692899,Spanish,0.10236724248240577,0.6647472808701211,0.17530390275111946,0.0,0.05758157389635317,АHTAPKТИКЕ Fildes tado delegacion siderable SUPERPOSICION últi Tra REPUBLICA condi
atsd_secretariat_database/ATCM13/wp/ATCM13_wp012_s.txt,248,Spanish,0.7862903225806451,Spanish,0.10080645161290316,0.5786290322580642,0.21169354838709692,0.0,0.10887096774193548,Royds volvio Cientifica nº Nº Interès Investigacion Recomendacion Bremerhaven SSSI
atsd_secretariat_database/ATCM13/wp/ATCM13_wp027_s.txt,750,Spanish,0.972,Spanish,0.07466666666666681,0.7086666666666661,0.2086666666666668,0.0,0.008,organizacio alfabéti garlos nes divul vención
atsd_secretariat_database/ATCM13/wp/ATCM13_wp020_s.txt,1384,Spanish,0.940028901734104,Spanish,0.08574181117533684,0.7046001926782298,0.18292389210019339,0.0,0.026734104046242775,modi ficaciones inves cientifica EVALUACION ción ambien contaminacion fundamen prcgrama
atsd_secretariat_database/ATCM13/wp/ATCM13_wp005_s.txt,1497,Spanish,0.9779559118236473,Spanish,0.08027165441995067,0.7372522823424643,0.16978401246938388,0.0,0.012692050768203072,IMCO Antárti nes nal PNUMA informacio desnuclearización Internacio subregionales FAO
atsd_secretariat_database/ATCM13/wp/ATCM13_wp018_s.txt,1095,Spanish,0.20273972602739726,English,0.7225266362252669,0.0859969558599695,0.1558599695585998,0.0,0.03561643835616438,Benthic lated biota Lensfield benthic ANTAR GEH SSSIs Hemmen Accumu
atsd_secretariat_database/ATCM13/wp/ATCM13_wp009_s.txt,2310,Spanish,0.9597402597402598,Spanish,0.09314574314574353,0.7193362193362164,0.17712842712842652,0.0,0.01038961038961039,conti nidas telegraficas Zelandia xm dió nentes conve desnuclearizada fué
atsd_secretariat_database/ATCM13/wp/ATCM13_wp010_s.txt,683,Spanish,0.9472913616398243,Spanish,0.08491947291361651,0.7064421669106874,0.18814055636896027,0.0,0.020497803806734993,reunio organizándo delegacion tiva nes ción tivas cieros consu PARTICIPACION
atsd_secretariat_database/ATCM13/wp/ATCM13_wp015_s.txt,222,Spanish,0.8333333333333334,Spanish,0.14939939939939936,0.5930930930930927,0.2394894894894896,0.0,0.018018018018018018,Marret MARRET HISTORICOS Francês
atsd_secretariat_database/ATCM13/wp/ATCM13_wp030_s.txt,254,Spanish,0.8818897637795275,Spanish,0.09842519685039362,0.6338582677165355,0.19685039370078744,0.0,0.07086614173228346,estan ahtapktuke договop Ingl KOHCynbTATHBHOE oб COBEЩAI Participacion Recomendacion tambien
atsd_secretariat_database/ATCM13/wp/ATCM13_wp008_s.txt,8386,Spanish,0.1751729072263296,English,0.7456673821448365,0.07383337308212111,0.13661658319421283,0.0,0.04388266157882185,Zumberge Polarforschung Lorius CSIR für Hempel SPAs SSSIs Hemmen SSSI
atsd_secretariat_database/ATCM13/wp/ATCM13_wp032_s.txt,450,Spanish,0.9444444444444444,Spanish,0.09481481481481488,0.6948148148148149,0.18814814814814806,0.0,0.022222222222222223,Alent mación riores infor recomenda ciones daciones
atsd_secretariat_database/ATCM13/wp/ATCM13_wp007_rev1_s.txt,328,Spanish,0.7652439024390244,Spanish,0.13567073170731708,0.5609756097560978,0.211890243902439,0.006097560975609756,0.08536585365853659,Cientifico INTERES Designacion CIENTIFICO Cientifica Interes Investigacion Recomendacion EXPIRACION SSSI
atsd_secretariat_database/ATCM13/wp/ATCM13_wp031_e.txt,318,English,0.9874213836477987,English,0.8039832285115306,0.050838574423480096,0.1357442348008386,0.0,0.009433962264150943,Depositary's Depositary wP
atsd_secretariat_database/ATCM13/wp/ATCM13_wp022_s.txt,345,Spanish,0.9420289855072463,Spanish,0.1072463768115942,0.6884057971014498,0.20144927536231894,0.0,0.002898550724637681,RECOMENDACION
atsd_secretariat_database/ATCM13/ip/ATCM13_ip021_f.txt,395,French,0.9721518987341772,French,0.14430379746835453,0.15949367088607605,0.6810126582278484,0.0,0.015189873417721518,notam WOLFRUM Rolf que'collectives tions BEEBY
atsd_secretariat_database/ATCM13/ip/ATCM13_ip023_f.txt,648,French,0.9182098765432098,French,0.14120370370370364,0.14891975308641964,0.6558641975308634,0.0,0.05401234567901234,AITE PEROU DECRET ler sation CONSIDERANT l'Antarctide l'utili CONSULIIVA REPUBLIQUE
atsd_secretariat_database/ATCM13/ip/ATCM13_ip012_e.txt,1703,English,0.9547856723429242,English,0.7689371697005282,0.058426306517909476,0.1385789782736352,0.0,0.03405754550792719,ARGOS's communi strato NOAA satel D'ETUDES ATMOS hydrological Bremerhaven HERIC
atsd_secretariat_database/ATCM13/ip/ATCM13_ip006_e.txt,0,English,0.0,,0.0,0.0,0.0,0.0,0.0,
atsd_secretariat_database/ATCM13/ip/ATCM13_ip017_e.txt,513,English,0.9746588693957114,English,0.7894736842105259,0.062378167641325505,0.13255360623781678,0.0,0.015594541910331383,appro scienti XIIth acti prepa ATCM vities ximately
atsd_secretariat_database/ATCM13/ip/ATCM13_ip020_e.txt,18933,English,0.9432208313526647,English,0.7486311378721715,0.0697107343439135,0.1328016338315816,0.0,0.04885649395235832,DSIR Newall DVDP seismometers Teledyne USGS grandiorite uphole DVSP Longyear
atsd_secretariat_database/ATCM13/ip/ATCM13_ip009_e.txt,541,English,0.9500924214417745,English,0.7473813924830556,0.07085643869377695,0.1410967344423906,0.0,0.04066543438077634,increa exa fying Specificly SPA's deci sions identi SSSI's Antarc
atsd_secretariat_database/ATCM13/ip/ATCM13_ip019_e.txt,87266,English,0.9381546077510141,English,0.7507200207795017,0.06631257687223865,0.1299685253516194,0.0,0.0529988769967685,EIS JOIDES JOI ODP signi NEPA DSDP EISs SEDC drillship
atsd_secretariat_database/ATCM13/ip/ATCM13_ip007_e.txt,1132,English,0.976148409893993,English,0.7735571260306257,0.08097762073027083,0.12338044758539435,0.0,0.022084805653710248,ICSU preambular EIA EA's EIS Benninghoff XIIIth EIS's ATCM SCAR's
atsd_secretariat_database/ATCM13/ip/ATCM13_ip018_e.txt,39367,English,0.9265882592018696,English,0.6967510859348798,0.07606624838062676,0.16202657047780233,0.0,0.06515609520664516,USARP Sealift Wilkniss connec indivi evalu responsibi USAP ated tion
atsd_secretariat_database/ATCM13/ip/ATCM13_ip011_e.txt,2494,English,0.9879711307137129,English,0.7925020048115454,0.0737770649558943,0.12530072173215695,0.0,0.008420208500400962,bition geo proti alsc regenerable disamenity vestigations investigat specisic ivity
atsd_secretariat_database/ATCM13/ip/ATCM13_ip016_e.txt,349,English,0.9856733524355301,English,0.8065902578796563,0.05873925501432665,0.12607449856733524,0.0,0.008595988538681949,USAP
atsd_secretariat_database/ATCM13/ip/ATCM13_ip015_e.txt,937,English,0.9797225186766275,English,0.7714336535040912,0.07506225542511567,0.1374955531839201,0.0,0.016008537886873,underly vation tions scription mendations ommendations recom Conser Antarc Recommenda
atsd_secretariat_database/ATCM13/ip/ATCM13_ip004_f.txt,418,French,0.9497607655502392,French,0.11323763955342907,0.14673046251993627,0.6921850079744818,0.0,0.04784688995215311,Dém toire Rép Etran CONSULTATIYE Tchecoslovaquie tamment HUBIN ronnement Féd
atsd_secretariat_database/ATCM13/ip/ATCM13_ip002_f.txt,94,French,0.9468085106382979,French,0.17553191489361705,0.10638297872340424,0.6968085106382981,0.0,0.02127659574468085,ATCM PREPARATOIRE
atsd_secretariat_database/ATCM13/ip/ATCM13_ip008_e.txt,8442,English,0.9447998104714522,English,0.7404051172707782,0.07977967306325581,0.13030087656953462,0.0,0.04951433309642265,sion Drillsite XIIIth McMurdo sment Transantarctic Longyear Ciros CIROS successfuly
atsd_secretariat_database/ATCM13/ip/ATCM13_ip001_f.txt,951,French,0.9674027339642481,French,0.10795653697861884,0.15737819838766207,0.7094286715737823,0.0,0.025236593059936908,pourrontont ralement Etats d'Egmont allemagne d'enre Poelaert gistrement Plusiers géné
atsd_secretariat_database/ATCM13/ip/ATCM13_ip024_f.txt,302,French,0.9370860927152318,French,0.13962472406181023,0.152869757174393,0.6777041942604861,0.0,0.029801324503311258,coeur l'Education macrozoobenthos Documen ues Channichthyidae GERDAY macrobenthiques plasmi
atsd_secretariat_database/ATCM13/ip/ATCM13_ip010_e.txt,1196,English,0.9790969899665551,English,0.7965440356744719,0.0716276477146042,0.11426978818283151,0.0,0.017558528428093644,succesful Rotkirch Holger HOLGER CCAMLR acceeding magnetospheric additon geomorphology ROTKIRCH
atsd_secretariat_database/ATCM13/ip/ATCM13_ip022_e.txt,320,English,0.928125,English,0.7281250000000004,0.05312500000000001,0.15937500000000007,0.0,0.059375,Organochlorine RIN Polarforschung fUr XIIIth phytology behavoir ATCM Pulmarine Glaciology
atsd_secretariat_database/ATCM13/ip/ATCM13_ip003_f.txt,1555,French,0.7691318327974277,French,0.24201500535905596,0.12754555198285125,0.5166130760986077,0.0019292604501607716,0.11189710610932475,OELOFSEN VIALL Andréas potentiaire NEL BOUSSE VANERMEN pléni HUBIN d'ALLEMAGNE
atsd_secretariat_database/ATCM13/ip/ATCM13_ip005_f.txt,934,French,0.9700214132762313,French,0.10902926481084925,0.154532476802284,0.712883654532477,0.0,0.023554603854389723,ralement Etats d'Egmont d'enre Etrangères Poelaert gistrement Plusiers géné medicaux
atsd_secretariat_database/ATCM13/ip/ATCM13_ip014_e.txt,3067,English,0.9752200847733942,English,0.8102923595261389,0.0696663406151507,0.09721769372894255,0.0,0.022823606129768505,glaciology Biogeochemistry bacterioplankton ecodynamics phyto SPPS combatting ecotoxicology climatological stratigraphy
atsd_secretariat_database/ATCM32/wp/ATCM32_wp014_e.txt,3419,English,0.9105001462415911,English,0.739933703812032,0.05786292288193448,0.12264794774300429,0.0,0.07955542556303012,COLTO IWC CCAMLR SEAFO IUCN ASOC IUU VMEs CAMLR ACAP
atsd_secretariat_database/ATCM32/wp/ATCM32_wp047_e.txt,1406,English,0.9231863442389758,English,0.732337600758655,0.06875296348980557,0.1398767188240875,0.0,0.05903271692745377,RCCs Dronning DIRECTEMAR RCCS RCC aq comnap ATCM LRIT COMNAP
atsd_secretariat_database/ATCM32/wp/ATCM32_wp006_e.txt,2067,English,0.9554910498306725,English,0.7714078374455715,0.06168359941944828,0.126269956458636,0.0,0.040638606676342524,ATCPs SAOs apecs Kautokeino APECS IGY arcticportal ATCM alia IPY
atsd_secretariat_database/ATCM32/wp/ATCM32_wp041_e.txt,710,English,0.9591549295774648,English,0.7704225352112668,0.06619718309859159,0.13380281690140836,0.0,0.029577464788732393,EIES EIA CCAMLR ordinated EIAs COMNAP
atsd_secretariat_database/ATCM32/wp/ATCM32_wp030_e.txt,1250,English,0.9496,English,0.7565333333333347,0.0657333333333333,0.1297333333333334,0.0,0.048,HFO Kyiv IAATO ICG Dumont intersessional ATME ATCM Urville Tromso
