path,nbr_characters,nbr_bracketed_illegible,nbr_total_qmarks,nbr_likely_illegible_qmarks,propn_total_illegible,example_bracketed_illegible,example_likely_illegible_qmarks
atsd_secretariat_database/ATCM18/ip/ATCM18_ip013_e.txt,87212,0,1,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip014_rev1_e.txt,3599,0,2,2,0.0005557099194220616,,(Holocene?)
atsd_secretariat_database/ATCM18/ip/ATCM18_ip015_e.txt,5568,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip016_e.txt,5772,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip017_e.txt,17554,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip018_e.txt,8299,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip019_e.txt,3223,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip020_e.txt,83930,10,10,0,0.00011914690813773382,Ind...[?]x | ...[?] | ...[?]wn | wi[?] | g...[?]e | pt...[?] | wh...[?] | excepti[?]n | S[?]eei,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip021_e.txt,301865,0,8,1,3.31273913835655e-06,,"(WINF?LY,"
atsd_secretariat_database/ATCM18/ip/ATCM18_ip022_rev1_e.txt,6408,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip023_e.txt,111139,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip024_e.txt,22947,4,5,1,0.00021789340654551794,MIR[?]NY | MOLODEZ[?]NAYA | ZH[?]KOSHAN | IRAMAMO[?]CIO,(CG-?0)
atsd_secretariat_database/ATCM18/ip/ATCM18_ip025_e.txt,7025,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip026_s.txt,7352,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip027_s.txt,6092,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip028_f.txt,10772,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip029_e.txt,39769,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip030_e.txt,7548,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip031_e.txt,15508,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip032_e.txt,3991,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip033_e.txt,15737,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip034_e.txt,14638,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip035_e.txt,26832,2,3,0,7.453786523553965e-05,"Enzenbach[?], | *Kekilistri[?]on",
atsd_secretariat_database/ATCM18/ip/ATCM18_ip036_e.txt,26512,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip037_e.txt,20495,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip038_e.txt,5923,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip039_e.txt,3434,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip040_e.txt,4625,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip041_e.txt,16220,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip042_e.txt,29122,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip043_e.txt,6828,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip044_e.txt,5032,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip045_e.txt,159937,4,24,2,3.751477144125499e-05,Sm[?]sh | M[?]rg[?]tt[?],Hegg?ire | pape?) | ?
atsd_secretariat_database/ATCM18/ip/ATCM18_ip046_s.txt,11604,1,3,1,0.0001723543605653223,Glag[l?]iológi[?]cas.,"hor?s,"
atsd_secretariat_database/ATCM18/ip/ATCM18_ip047_s.txt,10512,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip048_e.txt,13145,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip049_e.txt,3435,0,1,1,0.0002911208151382824,,ope?ators
atsd_secretariat_database/ATCM18/ip/ATCM18_ip050_e.txt,2941,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip051_e.txt,4454,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip052_e.txt,3386,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip053_e.txt,3488,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip054_e.txt,6475,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip055_e.txt,5997,0,1,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip056_e.txt,4050,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip057_e.txt,6574,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip058_e.txt,6764,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip059_e.txt,88018,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip060_e.txt,210794,16,21,3,9.013539284799378e-05,co[?]mplexing | ca[?]n | [?]nplexing | Coppe[?]x[?]tracted | Cadmi[?] | Dk[?]n | over[?] | S[?] | sorti[?] | all[?],"20°C?"" | SECT?ON | fat?;"
atsd_secretariat_database/ATCM18/ip/ATCM18_ip061_e.txt,11123,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip062_r.txt,5332,0,4,4,0.0007501875468867217,,залив?чной | эф?фективного
atsd_secretariat_database/ATCM18/ip/ATCM18_ip063_r.txt,4443,3,3,0,0.0006752194463200541,прибреж[?]х | Запас[?] | цвете[?]я,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip064_e.txt,4048,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip065_e.txt,3731,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip066_e.txt,38084,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip067_e.txt,3116,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip068_e.txt,26289,0,6,6,0.00022823234052265205,,(?); | (?)
atsd_secretariat_database/ATCM18/ip/ATCM18_ip069_e.txt,1239,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip070_e.txt,2987,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip071_e.txt,3983,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip072_e.txt,3791,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip073_e.txt,3766,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip074_e.txt,62265,0,2,2,3.212077411065607e-05,,"Antarctica?).80 | cap?),"
atsd_secretariat_database/ATCM18/ip/ATCM18_ip075_e.txt,30355,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip076_e.txt,364340,1,16,0,2.7446890267332713e-06,UPGRAD[?]D,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip077_e.txt,561,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip078_e.txt,382934,3,7,4,1.827991246533345e-05,representa[?] | [?],"Whom?, | bo?dies, | out?ide | Regime?,"
atsd_secretariat_database/ATCM18/ip/ATCM18_ip079_e.txt,8626,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip080_e.txt,172008,3,5,2,2.9068415422538488e-05,overall)[?]. | Objecti[?]es | overall)[?];,a?h | Responsib?ities
atsd_secretariat_database/ATCM18/ip/ATCM18_ip081_e.txt,2547,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip082_e.txt,3721,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip083_e.txt,43250,0,1,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip084_e.txt,3160,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip085_e.txt,35940,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip086_e.txt,2537,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip087_rev1_e.txt,28771,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip088_e.txt,3230,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip089_e.txt,5162,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip091_e.txt,35526,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip092_e.txt,4244,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip093_e.txt,11495,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip094_e.txt,5739,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip095_e.txt,20727,0,2,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip096_e.txt,32234,0,16,6,0.0001861388595892536,,18Nov-??? | Cec?ilia
atsd_secretariat_database/ATCM18/ip/ATCM18_ip097_e.txt,11558,0,4,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip098_e.txt,6510,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp001_e.txt,3776,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp002_e.txt,80032,0,30,11,0.00013744502199120352,,"defined?"") | regime?) | separately?"") | acceptable?"") | standard?"") | environment?) | context?"") | compensation?:) | limits?"") | costs?"") | impacts?)"
atsd_secretariat_database/ATCM18/wp/ATCM18_wp003_e.txt,7210,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp004_e.txt,2452,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp005_rev1_e.txt,3042,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp006_e.txt,1464,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp007_e.txt,4918,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp008_e.txt,14363,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp009_e.txt,16870,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp010_e.txt,17692,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp011_e.txt,13295,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp012_e.txt,3278,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp013_e.txt,5209,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp014_e.txt,3727,0,12,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp015_e.txt,8402,0,3,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp016_e.txt,9029,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp017_e.txt,9202,0,24,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp018_e.txt,14236,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp019_e.txt,9002,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp020_e.txt,15783,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp021_e.txt,18455,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp022_e.txt,12097,0,70,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp023_e.txt,4501,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp024_e.txt,4794,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp025_e.txt,41170,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp026_e.txt,6717,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp027_e.txt,18090,0,3,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp028_e.txt,3120,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp029_e.txt,2327,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp030_e.txt,9282,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp031_e.txt,9713,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp032_rev2_e.txt,8304,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp033_e.txt,26173,0,2,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp034_e.txt,3772,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/wp/ATCM18_wp035_e.txt,43421,0,1,1,2.3030330945855692e-05,,"bo?ts,"
atsd_secretariat_database/ATCM18/wp/ATCM18_wp036_e.txt,50179,0,2,1,1.9928655413619244e-05,,(Holocene?)
atsd_secretariat_database/ATCM18/wp/ATCM18_wp037_e.txt,82514,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip000_e.txt,3526,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip001_e.txt,24022,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip002_e.txt,11610,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip002_rev1_e.txt,4297,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip003_e.txt,27390,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip004_e.txt,103076,8,9,0,7.761263533703286e-05,73°[?]S| | 71°[?]E| | 45°[?]S | 19°[?]E | [?],
atsd_secretariat_database/ATCM19/ip/ATCM19_ip005_e.txt,17164,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip006_e.txt,104488,1,3,1,1.914095398514662e-05,"thi[?]anger,",B?chelor
atsd_secretariat_database/ATCM19/ip/ATCM19_ip007_e.txt,24452,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip008_e.txt,180415,0,13,2,1.1085552753374164e-05,,D?me | skyw?ay
atsd_secretariat_database/ATCM19/ip/ATCM19_ip009_e.txt,155163,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip010_e.txt,66719,0,2,2,2.9976468472249284e-05,,S?rlle
atsd_secretariat_database/ATCM19/ip/ATCM19_ip011_e.txt,5500,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip012_e.txt,5736,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip013_e.txt,23787,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip014_e.txt,30725,0,3,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip015_e.txt,39682,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip016_s.txt,29804,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip017_s.txt,4574,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip018_s.txt,3431,6,6,0,0.0017487612940833576,JOHN[?] | CHILE[?] | COSIA[?] | EST[?] | T[?]A | ANTARTIC[?],
atsd_secretariat_database/ATCM19/ip/ATCM19_ip019_s.txt,10728,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip020_s.txt,2683,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip021_e.txt,3356,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip022_e.txt,4303,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip023_e.txt,4406,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip024_e.txt,91092,1,5,0,1.0977912440170378e-05,"Furthe[?]ron,",
atsd_secretariat_database/ATCM19/ip/ATCM19_ip025_e.txt,4746,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip026_s.txt,5376,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip051_e.txt,13600,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip052_e.txt,5793,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip053_e.txt,5450,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip054_e.txt,14864,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip055_e.txt,23852,14,14,0,0.0005869528760690928,wa[?] | re[?]ult[?] | perf[?] | imp[?]ement | envir[?]nmental | he[?] | we[?] | al[?] | indicat[?] | n[?] | Sys[?]m | c[?]mp[?]nents,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip056_e.txt,53432,0,8,5,9.357688276688127e-05,,"Growing?"", | warming?"", | water?"", | pearlw?rt"
atsd_secretariat_database/ATCM19/ip/ATCM19_ip057_e.txt,4170,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip058_e.txt,2005,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip059_e.txt,9083,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip060_e.txt,63697,0,3,3,4.709797949667959e-05,,"dynamism?, | S?r"
atsd_secretariat_database/ATCM19/ip/ATCM19_ip060_rev1_e.txt,60634,6,9,3,0.00014843157304482633,Casc[?]hetto,"dynamism?, | S?r"
atsd_secretariat_database/ATCM19/ip/ATCM19_ip062_e.txt,3237,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip063_e.txt,2492,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip065_e.txt,14564,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip067_e.txt,10921,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip068_e.txt,11138,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip069_rev2_e.txt,26454,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip070_s.txt,4677,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip071_e.txt,36201,1,1,0,2.762354631087539e-05,[?]ran,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip072_e.txt,1208,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip073_e.txt,2266,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip074_e.txt,20026,15,15,0,0.0007490262658543893,н.Ха[?]а[?] | в[?]р.Ре[?]ен | Луне[?] | вр.Фри[?]ла[?] | PRINTE[?] | н.Си[?]ънс | вр.Мака[?] | н.Пи[?] | в[?]р.Г[?]и[?]ъ[?],
atsd_secretariat_database/ATCM19/ip/ATCM19_ip075_e.txt,4769,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip076_e.txt,9041,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip077_e.txt,9129,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip079_s.txt,4859,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip080_e.txt,26196,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip081_e.txt,3120,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip082_e.txt,7912,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip083_e.txt,4242,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip084_e.txt,4790,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip085_e.txt,6113,0,8,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip086_e.txt,2384,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip087_e.txt,3420,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip088_e.txt,3715,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip089_e.txt,6340,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip090_e.txt,26816,0,3,3,0.00011187350835322196,,"they?, | (k?/s?lt)"
atsd_secretariat_database/ATCM19/ip/ATCM19_ip091_e.txt,24979,0,1,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip092_e.txt,6345,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip093_e.txt,3500,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip094_e.txt,5986,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip095_e.txt,6932,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip096_e.txt,206760,0,1,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip097_s.txt,6261,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip098_e.txt,5580,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip099_e.txt,4145,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip100_e.txt,3083,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip101_e.txt,2614,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip102_e.txt,4302,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip103_e.txt,3060,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip104_e.txt,4680,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip105_e.txt,4943,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip106_e.txt,4303,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip107_e.txt,17466,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip108_e.txt,122518,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip109_e.txt,4820,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip110_e.txt,2846,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip111_e.txt,3619,1,1,0,0.00027631942525559546,SE[?]UL,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip112_e.txt,5043,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip113_e.txt,2913,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip114_e.txt,3673,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip115_e.txt,4966,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip116_e.txt,59143,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip117_e.txt,5580,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip118_f.txt,3956,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/ip/ATCM19_ip119_e.txt,21082,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/wp/ATCM19_wp011_rev1_e.txt,5741,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/wp/ATCM19_wp013_e.txt,2636,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/wp/ATCM19_wp015_rev1_e.txt,5697,0,0,0,0.0,,
atsd_secretariat_database/ATCM19/wp/ATCM19_wp018_s.txt,1469,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/ip/ATCM2_ip001_e.txt,1881,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp001_e.txt,738,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp002_e.txt,868,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp003_e.txt,9232,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp004_e.txt,1330,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp005_e.txt,4957,0,5,5,0.0010086746015735323,,ПOTO?OB | BTOP?A | KOHCYЛЬTA?ИBHOE | AHTAPK?T?KE
atsd_secretariat_database/ATCM2/wp/ATCM2_wp006_e.txt,2315,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp007_e.txt,4949,0,9,6,0.0012123661345726409,,AHTAPKTI?E | CO?LLA?: | ?O?OBOP | KOHCYЛЬTA?ИBHOE | BTOP?A?
atsd_secretariat_database/ATCM2/wp/ATCM2_wp008_e.txt,7404,3,3,0,0.0004051863857374392,AHTAHKT[?].... | C[?].... | STOPARTOHCTAT[?]HOI,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp009_e.txt,2634,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp011_e.txt,5484,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp012_e.txt,1404,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp013_e.txt,1798,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp014_e.txt,7835,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp015_e.txt,6178,1,1,0,0.0001618646811265782,KOHCY[?]TATHBHOE,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp016_e.txt,2454,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp017_e.txt,2566,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp018_e.txt,6718,0,1,1,0.00014885382554331647,,principl?s
atsd_secretariat_database/ATCM2/wp/ATCM2_wp019_e.txt,1808,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp020_e.txt,2038,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp020_rev1_e.txt,1958,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp021_e.txt,2765,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp022_e.txt,2410,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp023_e.txt,3870,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp024_e.txt,2299,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp025_e.txt,4870,0,0,0,0.0,,
atsd_secretariat_database/ATCM2/wp/ATCM2_wp026_e.txt,1118,0,0,0,0.0,,
atsd_secretariat_database/ATCM20/ip/ATCM20_ip000_e.txt,23396,0,4,0,0.0,,
atsd_secretariat_database/ATCM20/ip/ATCM20_ip001_e.txt,78737,0,1,0,0.0,,
